ds,y
6/28/2019 18:00,11.523
6/28/2019 17:00,7.937
6/28/2019 16:00,0.326
6/28/2019 15:00,0.46
6/28/2019 14:00,0.535
6/28/2019 13:00,0.336
6/28/2019 12:00,0.439
6/28/2019 11:00,2.866
6/28/2019 10:00,20.55
6/28/2019 9:00,20.55
6/28/2019 8:00,16.2
6/28/2019 7:00,20.109
6/28/2019 6:00,20.313
6/28/2019 5:00,23.295
6/28/2019 4:00,19.437
6/28/2019 3:00,20.423
6/28/2019 2:00,24.178
6/28/2019 1:00,26.638
6/28/2019 0:00,28.997
6/27/2019 23:00,36.798
6/27/2019 22:00,20.608
6/27/2019 21:00,26.368
6/27/2019 20:00,33.083
6/27/2019 19:00,26.591
6/27/2019 18:00,15.165
6/27/2019 17:00,2.873
6/27/2019 16:00,3.872
6/27/2019 15:00,0.742
6/27/2019 14:00,1.683
6/27/2019 13:00,1.683
6/27/2019 12:00,2.579
6/27/2019 11:00,0.899
6/27/2019 10:00,1.503
6/27/2019 9:00,5.991
6/27/2019 8:00,12.948
6/27/2019 7:00,30.149
6/27/2019 6:00,19.755
6/27/2019 5:00,30.056
6/27/2019 4:00,37.457
6/27/2019 3:00,25.317
6/27/2019 2:00,25.725
6/27/2019 1:00,28.395
6/27/2019 0:00,35.075
6/26/2019 23:00,26.554
6/26/2019 22:00,29.9
6/26/2019 21:00,23.611
6/26/2019 20:00,26.076
6/26/2019 19:00,24.525
6/26/2019 18:00,7.787
6/26/2019 17:00,0.063
6/26/2019 16:00,9.457
6/26/2019 15:00,10.321
6/26/2019 14:00,10.434
6/26/2019 13:00,8.855
6/26/2019 12:00,12.936
6/26/2019 11:00,0.713
6/26/2019 10:00,0.559
6/26/2019 9:00,6.913
6/26/2019 8:00,21.799
6/26/2019 7:00,17.984
6/26/2019 6:00,18.868
6/26/2019 5:00,31.707
6/26/2019 4:00,24.072
6/26/2019 3:00,25.621
6/26/2019 2:00,26.753
6/26/2019 1:00,29.158
6/26/2019 0:00,41.266
6/25/2019 23:00,38.201
6/25/2019 22:00,28.047
6/25/2019 21:00,23.204
6/25/2019 20:00,24.747
6/25/2019 19:00,28.26
6/25/2019 18:00,15.015
6/25/2019 17:00,3.959
6/25/2019 16:00,0.214
6/25/2019 15:00,0.134
6/25/2019 14:00,0
6/25/2019 13:00,0
6/25/2019 12:00,0
6/25/2019 11:00,0
6/25/2019 10:00,4.254
6/25/2019 9:00,4.538
6/25/2019 8:00,18.322
6/25/2019 7:00,26.994
6/25/2019 6:00,19.963
6/25/2019 5:00,40.123
6/25/2019 4:00,28.081
6/25/2019 3:00,25.134
6/25/2019 2:00,37.528
6/25/2019 1:00,29.394
6/25/2019 0:00,27.025
6/24/2019 23:00,34.32
6/24/2019 22:00,23.227
6/24/2019 21:00,28.753
6/24/2019 20:00,28.952
6/24/2019 19:00,30.758
6/24/2019 18:00,20.517
6/24/2019 17:00,12.001
6/24/2019 16:00,0.081
6/24/2019 15:00,0
6/24/2019 14:00,0
6/24/2019 13:00,0
6/24/2019 12:00,0
6/24/2019 11:00,11.08
6/24/2019 10:00,13.235
6/24/2019 9:00,10.761
6/24/2019 8:00,24.232
6/24/2019 7:00,25.181
6/24/2019 6:00,19.61
6/24/2019 5:00,33.108
6/24/2019 4:00,33.801
6/24/2019 3:00,23.815
6/24/2019 2:00,25.929
6/24/2019 1:00,26.46
6/24/2019 0:00,35.639
6/23/2019 23:00,39.479
6/23/2019 22:00,30.32
6/23/2019 21:00,39.487
6/23/2019 20:00,42.637
6/23/2019 19:00,33.294
6/23/2019 18:00,26.911
6/23/2019 17:00,4.939
6/23/2019 16:00,0
6/23/2019 15:00,0
6/23/2019 14:00,0
6/23/2019 13:00,0
6/23/2019 12:00,0
6/23/2019 11:00,0
6/23/2019 10:00,1.217
6/23/2019 9:00,15.411
6/23/2019 8:00,17.819
6/23/2019 7:00,25.634
6/23/2019 6:00,18.714
6/23/2019 5:00,33.233
6/23/2019 4:00,19.313
6/23/2019 3:00,19.602
6/23/2019 2:00,25.195
6/23/2019 1:00,27.958
6/23/2019 0:00,32.153
6/22/2019 23:00,36.16
6/22/2019 22:00,37.901
6/22/2019 21:00,29.658
6/22/2019 20:00,43.384
6/22/2019 19:00,30.799
6/22/2019 18:00,17.493
6/22/2019 17:00,4.821
6/22/2019 16:00,0
6/22/2019 15:00,0
6/22/2019 14:00,0
6/22/2019 13:00,0
6/22/2019 12:00,0
6/22/2019 11:00,0
6/22/2019 10:00,0
6/22/2019 9:00,9.218
6/22/2019 8:00,17.227
6/22/2019 7:00,21.669
6/22/2019 6:00,23.139
6/22/2019 5:00,33.786
6/22/2019 4:00,34.051
6/22/2019 3:00,23.512
6/22/2019 2:00,31.433
6/22/2019 1:00,32.078
6/22/2019 0:00,33.637
6/21/2019 23:00,43.876
6/21/2019 22:00,27.128
6/21/2019 21:00,29.545
6/21/2019 20:00,34.018
6/21/2019 19:00,31.18
6/21/2019 18:00,20.862
6/21/2019 17:00,13.931
6/21/2019 16:00,0
6/21/2019 15:00,0
6/21/2019 14:00,0
6/21/2019 13:00,0
6/21/2019 12:00,0
6/21/2019 11:00,4.107
6/21/2019 10:00,9.129
6/21/2019 9:00,8.941
6/21/2019 8:00,21.044
6/21/2019 7:00,34.597
6/21/2019 6:00,26.757
6/21/2019 5:00,24.457
6/21/2019 4:00,27.658
6/21/2019 3:00,26.798
6/21/2019 2:00,28.449
6/21/2019 1:00,28.957
6/21/2019 0:00,30.591
6/20/2019 23:00,28.126
6/20/2019 22:00,29.517
6/20/2019 21:00,30.817
6/20/2019 20:00,37.628
6/20/2019 19:00,33.845
6/20/2019 18:00,17.737
6/20/2019 17:00,3.372
6/20/2019 16:00,7.5
6/20/2019 15:00,5.157
6/20/2019 14:00,0
6/20/2019 13:00,0
6/20/2019 12:00,0
6/20/2019 11:00,17.317
6/20/2019 10:00,31.776
6/20/2019 9:00,28.026
6/20/2019 8:00,21.099
6/20/2019 7:00,21.772
6/20/2019 6:00,20.783
6/20/2019 5:00,35.044
6/20/2019 4:00,26.476
6/20/2019 3:00,26.767
6/20/2019 2:00,28.064
6/20/2019 1:00,27.323
6/20/2019 0:00,36.691
6/19/2019 23:00,34.921
6/19/2019 22:00,29.722
6/19/2019 21:00,28.914
6/19/2019 20:00,37.347
6/19/2019 19:00,38.412
6/19/2019 18:00,28.013
6/19/2019 17:00,11.559
6/19/2019 16:00,20.678
6/19/2019 15:00,20.655
6/19/2019 14:00,0.18
6/19/2019 13:00,0
6/19/2019 12:00,0.014
6/19/2019 11:00,0.053
6/19/2019 10:00,13.347
6/19/2019 9:00,21.809
6/19/2019 8:00,17.235
6/19/2019 7:00,28.878
6/19/2019 6:00,19.671
6/19/2019 5:00,35.382
6/19/2019 4:00,37.456
6/19/2019 3:00,26.906
6/19/2019 2:00,34.859
6/19/2019 1:00,31.403
6/19/2019 0:00,28.206
6/18/2019 23:00,27.537
6/18/2019 22:00,29.892
6/18/2019 21:00,27.132
6/18/2019 20:00,36.427
6/18/2019 19:00,35.465
6/18/2019 18:00,25.253
6/18/2019 17:00,11.781
6/18/2019 16:00,0.774
6/18/2019 15:00,0.109
6/18/2019 14:00,0.097
6/18/2019 13:00,0
6/18/2019 12:00,0
6/18/2019 11:00,5.444
6/18/2019 10:00,9.006
6/18/2019 9:00,15.791
6/18/2019 8:00,30.805
6/18/2019 7:00,24.134
6/18/2019 6:00,37.269
6/18/2019 5:00,36.248
6/18/2019 4:00,36.274
6/18/2019 3:00,37.993
6/18/2019 2:00,37.78
6/18/2019 1:00,39.656
6/18/2019 0:00,42.53
6/17/2019 23:00,50.911
6/17/2019 22:00,53.598
6/17/2019 21:00,49.079
6/17/2019 20:00,63.823
6/17/2019 19:00,55.799
6/17/2019 18:00,47.522
6/17/2019 17:00,33.56
6/17/2019 16:00,26.349
6/17/2019 15:00,2.849
6/17/2019 14:00,0
6/17/2019 13:00,0
6/17/2019 12:00,0
6/17/2019 11:00,0
6/17/2019 10:00,0
6/17/2019 9:00,4.464
6/17/2019 8:00,28.789
6/17/2019 7:00,27.294
6/17/2019 6:00,31.272
6/17/2019 5:00,31.555
6/17/2019 4:00,35.378
6/17/2019 3:00,26.885
6/17/2019 2:00,27.331
6/17/2019 1:00,27.633
6/17/2019 0:00,26.999
6/16/2019 23:00,25.364
6/16/2019 22:00,22.889
6/16/2019 21:00,26.468
6/16/2019 20:00,25.537
6/16/2019 19:00,21.92
6/16/2019 18:00,13.39
6/16/2019 17:00,1.186
6/16/2019 16:00,0
6/16/2019 15:00,0
6/16/2019 14:00,0
6/16/2019 13:00,0
6/16/2019 12:00,0
6/16/2019 11:00,2.309
6/16/2019 10:00,11.555
6/16/2019 9:00,19.919
6/16/2019 8:00,22.378
6/16/2019 7:00,23.43
6/16/2019 6:00,22.503
6/16/2019 5:00,24.165
6/16/2019 4:00,23.262
6/16/2019 3:00,29.604
6/16/2019 2:00,32.417
6/16/2019 1:00,29.786
6/16/2019 0:00,39.478
6/15/2019 23:00,41.62
6/15/2019 22:00,29.518
6/15/2019 21:00,24.417
6/15/2019 20:00,24.248
6/15/2019 19:00,21.797
6/15/2019 18:00,13.818
6/15/2019 17:00,0
6/15/2019 16:00,0
6/15/2019 15:00,0
6/15/2019 14:00,0
6/15/2019 13:00,0
6/15/2019 12:00,0
6/15/2019 11:00,10.382
6/15/2019 10:00,13.082
6/15/2019 9:00,19.693
6/15/2019 8:00,22.171
6/15/2019 7:00,31.847
6/15/2019 6:00,23.043
6/15/2019 5:00,35.758
6/15/2019 4:00,47.228
6/15/2019 3:00,30.523
6/15/2019 2:00,32.012
6/15/2019 1:00,29.792
6/15/2019 0:00,32.232
6/14/2019 23:00,26.483
6/14/2019 22:00,25.265
6/14/2019 21:00,29.274
6/14/2019 20:00,34.701
6/14/2019 19:00,32.754
6/14/2019 18:00,23.57
6/14/2019 17:00,0.363
6/14/2019 16:00,14.335
6/14/2019 15:00,14.845
6/14/2019 14:00,6.478
6/14/2019 13:00,6.555
6/14/2019 12:00,4.89
6/14/2019 11:00,12.701
6/14/2019 10:00,19.528
6/14/2019 9:00,27.083
6/14/2019 8:00,38.236
6/14/2019 7:00,35.984
6/14/2019 6:00,29.664
6/14/2019 5:00,26.712
6/14/2019 4:00,25.085
6/14/2019 3:00,23.645
6/14/2019 2:00,32.173
6/14/2019 1:00,30.575
6/14/2019 0:00,42.892
6/13/2019 23:00,43.912
6/13/2019 22:00,39.024
6/13/2019 21:00,39.311
6/13/2019 20:00,51.112
6/13/2019 19:00,51.129
6/13/2019 18:00,20.862
6/13/2019 17:00,11.465
6/13/2019 16:00,23.2
6/13/2019 15:00,24.305
6/13/2019 14:00,3.624
6/13/2019 13:00,5.145
6/13/2019 12:00,0.414
6/13/2019 11:00,17.03
6/13/2019 10:00,25.368
6/13/2019 9:00,19.686
6/13/2019 8:00,30.913
6/13/2019 7:00,21.831
6/13/2019 6:00,26.924
6/13/2019 5:00,36.447
6/13/2019 4:00,45.563
6/13/2019 3:00,30.774
6/13/2019 2:00,41.364
6/13/2019 1:00,34.69
6/13/2019 0:00,34.707
6/12/2019 23:00,33.345
6/12/2019 22:00,41.232
6/12/2019 21:00,34.217
6/12/2019 20:00,46.841
6/12/2019 19:00,43.367
6/12/2019 18:00,29.921
6/12/2019 17:00,19.884
6/12/2019 16:00,6.811
6/12/2019 15:00,4.251
6/12/2019 14:00,1.127
6/12/2019 13:00,1.477
6/12/2019 12:00,24.893
6/12/2019 11:00,29.323
6/12/2019 10:00,11.745
6/12/2019 9:00,40.699
6/12/2019 8:00,27.275
6/12/2019 7:00,23.904
6/12/2019 6:00,31.463
6/12/2019 5:00,38.142
6/12/2019 4:00,39.97
6/12/2019 3:00,28.86
6/12/2019 2:00,29.156
6/12/2019 1:00,36.878
6/12/2019 0:00,53.265
6/11/2019 23:00,46.748
6/11/2019 22:00,37.159
6/11/2019 21:00,49.363
6/11/2019 20:00,47.641
6/11/2019 19:00,41.882
6/11/2019 18:00,41.44
6/11/2019 17:00,16.531
6/11/2019 16:00,8.05
6/11/2019 15:00,5.51
6/11/2019 14:00,10.503
6/11/2019 13:00,8.286
6/11/2019 12:00,3.309
6/11/2019 11:00,11.819
6/11/2019 10:00,9.923
6/11/2019 9:00,32.267
6/11/2019 8:00,39.566
6/11/2019 7:00,37.323
6/11/2019 6:00,21.314
6/11/2019 5:00,36.03
6/11/2019 4:00,27.97
6/11/2019 3:00,34.062
6/11/2019 2:00,29.043
6/11/2019 1:00,34.655
6/11/2019 0:00,36.065
6/10/2019 23:00,32.618
6/10/2019 22:00,28.213
6/10/2019 21:00,40.144
6/10/2019 20:00,41.408
6/10/2019 19:00,37.364
6/10/2019 18:00,31.996
6/10/2019 17:00,11.965
6/10/2019 16:00,5.916
6/10/2019 15:00,6.086
6/10/2019 14:00,2.051
6/10/2019 13:00,2.105
6/10/2019 12:00,10.241
6/10/2019 11:00,4.632
6/10/2019 10:00,11.902
6/10/2019 9:00,29.727
6/10/2019 8:00,28.576
6/10/2019 7:00,20.376
6/10/2019 6:00,22.009
6/10/2019 5:00,39.73
6/10/2019 4:00,33.567
6/10/2019 3:00,40.507
6/10/2019 2:00,41.224
6/10/2019 1:00,34.242
6/10/2019 0:00,34.373
6/9/2019 23:00,40.217
6/9/2019 22:00,31.074
6/9/2019 21:00,31.99
6/9/2019 20:00,39.045
6/9/2019 19:00,37.687
6/9/2019 18:00,25.338
6/9/2019 17:00,12.556
6/9/2019 16:00,4.897
6/9/2019 15:00,2.501
6/9/2019 14:00,0
6/9/2019 13:00,0
6/9/2019 12:00,0
6/9/2019 11:00,0
6/9/2019 10:00,2.107
6/9/2019 9:00,18.344
6/9/2019 8:00,23.72
6/9/2019 7:00,22.207
6/9/2019 6:00,31.349
6/9/2019 5:00,31.537
6/9/2019 4:00,35.428
6/9/2019 3:00,38.223
6/9/2019 2:00,31.654
6/9/2019 1:00,30.454
6/9/2019 0:00,36.589
6/8/2019 23:00,27.338
6/8/2019 22:00,34.345
6/8/2019 21:00,35.743
6/8/2019 20:00,33.875
6/8/2019 19:00,33.197
6/8/2019 18:00,20.507
6/8/2019 17:00,0.157
6/8/2019 16:00,0
6/8/2019 15:00,0
6/8/2019 14:00,0
6/8/2019 13:00,0
6/8/2019 12:00,0
6/8/2019 11:00,0
6/8/2019 10:00,0
6/8/2019 9:00,4.371
6/8/2019 8:00,24.118
6/8/2019 7:00,18.85
6/8/2019 6:00,21.099
6/8/2019 5:00,35.702
6/8/2019 4:00,30.158
6/8/2019 3:00,27.552
6/8/2019 2:00,24.271
6/8/2019 1:00,30.029
6/8/2019 0:00,31.068
6/7/2019 23:00,36.682
6/7/2019 22:00,27.513
6/7/2019 21:00,30.14
6/7/2019 20:00,31.078
6/7/2019 19:00,22.752
6/7/2019 18:00,24.709
6/7/2019 17:00,11.223
6/7/2019 16:00,0
6/7/2019 15:00,0.008
6/7/2019 14:00,0.225
6/7/2019 13:00,1.258
6/7/2019 12:00,0.17
6/7/2019 11:00,0.203
6/7/2019 10:00,2.473
6/7/2019 9:00,5.7
6/7/2019 8:00,20.904
6/7/2019 7:00,28.463
6/7/2019 6:00,20.541
6/7/2019 5:00,21.318
6/7/2019 4:00,25.562
6/7/2019 3:00,24.415
6/7/2019 2:00,24.863
6/7/2019 1:00,30.825
6/7/2019 0:00,31.45
6/6/2019 23:00,21.98
6/6/2019 22:00,21.37
6/6/2019 21:00,21.539
6/6/2019 20:00,21.866
6/6/2019 19:00,15.442
6/6/2019 18:00,11.952
6/6/2019 17:00,1.765
6/6/2019 16:00,0.498
6/6/2019 15:00,0.595
6/6/2019 14:00,0.485
6/6/2019 13:00,0.344
6/6/2019 12:00,0.555
6/6/2019 11:00,2.847
6/6/2019 10:00,0
6/6/2019 9:00,4.886
6/6/2019 8:00,14.074
6/6/2019 7:00,18.473
6/6/2019 6:00,20.84
6/6/2019 5:00,29.775
6/6/2019 4:00,31.173
6/6/2019 3:00,29.726
6/6/2019 2:00,33.011
6/6/2019 1:00,29.505
6/6/2019 0:00,35.09
6/5/2019 23:00,37.535
6/5/2019 22:00,33.787
6/5/2019 21:00,30.761
6/5/2019 20:00,41.829
6/5/2019 19:00,36.147
6/5/2019 18:00,27.346
6/5/2019 17:00,18.863
6/5/2019 16:00,13.978
6/5/2019 15:00,12.945
6/5/2019 14:00,0.552
6/5/2019 13:00,7.518
6/5/2019 12:00,2.52
6/5/2019 11:00,0.015
6/5/2019 10:00,9.909
6/5/2019 9:00,23.583
6/5/2019 8:00,24.794
6/5/2019 7:00,25.725
6/5/2019 6:00,20.141
6/5/2019 5:00,31.927
6/5/2019 4:00,37.671
6/5/2019 3:00,25.598
6/5/2019 2:00,26.635
6/5/2019 1:00,36.45
6/5/2019 0:00,36.095
6/4/2019 23:00,29.914
6/4/2019 22:00,30.781
6/4/2019 21:00,27.058
6/4/2019 20:00,35.49
6/4/2019 19:00,35.003
6/4/2019 18:00,25.657
6/4/2019 17:00,9.89
6/4/2019 16:00,1.29
6/4/2019 15:00,2.25
6/4/2019 14:00,2.156
6/4/2019 13:00,0.15
6/4/2019 12:00,1.312
6/4/2019 11:00,0.496
6/4/2019 10:00,0.188
6/4/2019 9:00,5.628
6/4/2019 8:00,16.394
6/4/2019 7:00,20.656
6/4/2019 6:00,21.877
6/4/2019 5:00,23.517
6/4/2019 4:00,25.365
6/4/2019 3:00,20.308
6/4/2019 2:00,25.728
6/4/2019 1:00,31.661
6/4/2019 0:00,33.139
6/3/2019 23:00,37.73
6/3/2019 22:00,31.145
6/3/2019 21:00,32.102
6/3/2019 20:00,32.637
6/3/2019 19:00,29.396
6/3/2019 18:00,19.112
6/3/2019 17:00,1.89
6/3/2019 16:00,0
6/3/2019 15:00,0
6/3/2019 14:00,0
6/3/2019 13:00,0
6/3/2019 12:00,0
6/3/2019 11:00,0
6/3/2019 10:00,0.167
6/3/2019 9:00,15.417
6/3/2019 8:00,21.849
6/3/2019 7:00,22.218
6/3/2019 6:00,23.372
6/3/2019 5:00,39.196
6/3/2019 4:00,40.619
6/3/2019 3:00,34.479
6/3/2019 2:00,36.55
6/3/2019 1:00,42.316
6/3/2019 0:00,40.212
6/2/2019 23:00,34.616
6/2/2019 22:00,34.34
6/2/2019 21:00,31.113
6/2/2019 20:00,31.107
6/2/2019 19:00,16.982
6/2/2019 18:00,16.663
6/2/2019 17:00,4.96
6/2/2019 16:00,0
6/2/2019 15:00,0
6/2/2019 14:00,0
6/2/2019 13:00,0
6/2/2019 12:00,0
6/2/2019 11:00,0
6/2/2019 10:00,15.545
6/2/2019 9:00,24.574
6/2/2019 8:00,28.313
6/2/2019 7:00,29.588
6/2/2019 6:00,30.606
6/2/2019 5:00,30.047
6/2/2019 4:00,27.51
6/2/2019 3:00,28.286
6/2/2019 2:00,32.996
6/2/2019 1:00,37.047
6/2/2019 0:00,38.987
6/1/2019 23:00,41.112
6/1/2019 22:00,36.19
6/1/2019 21:00,32.77
6/1/2019 20:00,31.458
6/1/2019 19:00,32.289
6/1/2019 18:00,15.586
6/1/2019 17:00,0.48
6/1/2019 16:00,0
6/1/2019 15:00,0
6/1/2019 14:00,0
6/1/2019 13:00,0
6/1/2019 12:00,0
6/1/2019 11:00,0
6/1/2019 10:00,9.733
6/1/2019 9:00,17.037
6/1/2019 8:00,19.529
6/1/2019 7:00,19.512
6/1/2019 6:00,28.649
6/1/2019 5:00,35.081
6/1/2019 4:00,34.541
6/1/2019 3:00,26.126
6/1/2019 2:00,29.033
6/1/2019 1:00,31.684
6/1/2019 0:00,33.388
5/31/2019 23:00,25.148
5/31/2019 22:00,24.245
5/31/2019 21:00,26.271
5/31/2019 20:00,26.926
5/31/2019 19:00,27.22
5/31/2019 18:00,25.879
5/31/2019 17:00,11.265
5/31/2019 16:00,0.865
5/31/2019 15:00,0.046
5/31/2019 14:00,0
5/31/2019 13:00,0
5/31/2019 12:00,0
5/31/2019 11:00,0.126
5/31/2019 10:00,10.475
5/31/2019 9:00,19.134
5/31/2019 8:00,17.722
5/31/2019 7:00,22.084
5/31/2019 6:00,21.345
5/31/2019 5:00,20.934
5/31/2019 4:00,19.961
5/31/2019 3:00,20.135
5/31/2019 2:00,26.393
5/31/2019 1:00,23.155
5/31/2019 0:00,30.521
5/30/2019 23:00,29.42
5/30/2019 22:00,25.6
5/30/2019 21:00,22.314
5/30/2019 20:00,22.44
5/30/2019 19:00,10.338
5/30/2019 18:00,10.694
5/30/2019 17:00,0.255
5/30/2019 16:00,0.255
5/30/2019 15:00,0
5/30/2019 14:00,0
5/30/2019 13:00,0
5/30/2019 12:00,0
5/30/2019 11:00,1.331
5/30/2019 10:00,13.666
5/30/2019 9:00,19.574
5/30/2019 8:00,29.774
5/30/2019 7:00,21.92
5/30/2019 6:00,22.286
5/30/2019 5:00,24.306
5/30/2019 4:00,29.978
5/30/2019 3:00,28.171
5/30/2019 2:00,25.674
5/30/2019 1:00,27.738
5/30/2019 0:00,27.896
5/29/2019 23:00,36.876
5/29/2019 22:00,25.194
5/29/2019 21:00,22.453
5/29/2019 20:00,21.925
5/29/2019 19:00,20.2
5/29/2019 18:00,7.717
5/29/2019 17:00,0
5/29/2019 16:00,0
5/29/2019 15:00,0
5/29/2019 14:00,0
5/29/2019 13:00,0
5/29/2019 12:00,0
5/29/2019 11:00,0
5/29/2019 10:00,0.011
5/29/2019 9:00,7.334
5/29/2019 8:00,15.143
5/29/2019 7:00,20.87
5/29/2019 6:00,28.586
5/29/2019 5:00,31.069
5/29/2019 4:00,25.636
5/29/2019 3:00,20.366
5/29/2019 2:00,25.854
5/29/2019 1:00,24.386
5/29/2019 0:00,27.532
5/28/2019 23:00,25.006
5/28/2019 22:00,23.924
5/28/2019 21:00,21.508
5/28/2019 20:00,22.067
5/28/2019 19:00,17.124
5/28/2019 18:00,10.034
5/28/2019 17:00,0
5/28/2019 16:00,0
5/28/2019 15:00,0
5/28/2019 14:00,0
5/28/2019 13:00,0
5/28/2019 12:00,0
5/28/2019 11:00,0
5/28/2019 10:00,0.013
5/28/2019 9:00,9.772
5/28/2019 8:00,14.55
5/28/2019 7:00,20.221
5/28/2019 6:00,20.045
5/28/2019 5:00,21.421
5/28/2019 4:00,24.329
5/28/2019 3:00,19.93
5/28/2019 2:00,25.444
5/28/2019 1:00,25.596
5/28/2019 0:00,30.15
5/27/2019 23:00,32.635
5/27/2019 22:00,24.595
5/27/2019 21:00,19.391
5/27/2019 20:00,19.407
5/27/2019 19:00,13.424
5/27/2019 18:00,2.902
5/27/2019 17:00,0
5/27/2019 16:00,1.012
5/27/2019 15:00,0
5/27/2019 14:00,0
5/27/2019 13:00,0
5/27/2019 12:00,0
5/27/2019 11:00,0
5/27/2019 10:00,0
5/27/2019 9:00,6.263
5/27/2019 8:00,17.872
5/27/2019 7:00,22.922
5/27/2019 6:00,25.518
5/27/2019 5:00,37.885
5/27/2019 4:00,45.858
5/27/2019 3:00,47.596
5/27/2019 2:00,28.9
5/27/2019 1:00,32.587
5/27/2019 0:00,40.847
5/26/2019 23:00,42.625
5/26/2019 22:00,27.326
5/26/2019 21:00,31.805
5/26/2019 20:00,29.222
5/26/2019 19:00,21.264
5/26/2019 18:00,15.833
5/26/2019 17:00,6.343
5/26/2019 16:00,3.396
5/26/2019 15:00,5.327
5/26/2019 14:00,1.799
5/26/2019 13:00,2.302
5/26/2019 12:00,9.505
5/26/2019 11:00,8.992
5/26/2019 10:00,15.813
5/26/2019 9:00,20.632
5/26/2019 8:00,25.42
5/26/2019 7:00,27.267
5/26/2019 6:00,28.761
5/26/2019 5:00,28.201
5/26/2019 4:00,23.972
5/26/2019 3:00,23.112
5/26/2019 2:00,19.952
5/26/2019 1:00,30.299
5/26/2019 0:00,25.092
5/25/2019 23:00,34.256
5/25/2019 22:00,19.515
5/25/2019 21:00,19.755
5/25/2019 20:00,18.259
5/25/2019 19:00,11.526
5/25/2019 18:00,2.115
5/25/2019 17:00,0
5/25/2019 16:00,2.828
5/25/2019 15:00,1.958
5/25/2019 14:00,0.176
5/25/2019 13:00,0
5/25/2019 12:00,0
5/25/2019 11:00,0
5/25/2019 10:00,2.345
5/25/2019 9:00,6.982
5/25/2019 8:00,12.326
5/25/2019 7:00,19.746
5/25/2019 6:00,21.571
5/25/2019 5:00,21.197
5/25/2019 4:00,24.72
5/25/2019 3:00,19.471
5/25/2019 2:00,17.474
5/25/2019 1:00,19.387
5/25/2019 0:00,22.69
5/24/2019 23:00,19.896
5/24/2019 22:00,18.459
5/24/2019 21:00,23.138
5/24/2019 20:00,17.829
5/24/2019 19:00,11.899
5/24/2019 18:00,2.746
5/24/2019 17:00,1.85
5/24/2019 16:00,0.085
5/24/2019 15:00,0
5/24/2019 14:00,0
5/24/2019 13:00,0.415
5/24/2019 12:00,18.613
5/24/2019 11:00,17.517
5/24/2019 10:00,19.19
5/24/2019 9:00,22.183
5/24/2019 8:00,24.252
5/24/2019 7:00,19.155
5/24/2019 6:00,18.54
5/24/2019 5:00,19.052
5/24/2019 4:00,19.151
5/24/2019 3:00,18.966
5/24/2019 2:00,19.844
5/24/2019 1:00,19.706
5/24/2019 0:00,20.923
5/23/2019 23:00,20.162
5/23/2019 22:00,19.803
5/23/2019 21:00,19.757
5/23/2019 20:00,19.802
5/23/2019 19:00,14.985
5/23/2019 18:00,8.819
5/23/2019 17:00,10.811
5/23/2019 16:00,12.7
5/23/2019 15:00,13.484
5/23/2019 14:00,10.693
5/23/2019 13:00,0.088
5/23/2019 12:00,0
5/23/2019 11:00,0
5/23/2019 10:00,2.625
5/23/2019 9:00,8.45
5/23/2019 8:00,15.505
5/23/2019 7:00,18.863
5/23/2019 6:00,18.871
5/23/2019 5:00,21.709
5/23/2019 4:00,19.624
5/23/2019 3:00,19.375
5/23/2019 2:00,18.056
5/23/2019 1:00,18.604
5/23/2019 0:00,18.066
5/22/2019 23:00,21.149
5/22/2019 22:00,29.517
5/22/2019 21:00,27.081
5/22/2019 20:00,25.224
5/22/2019 19:00,23.639
5/22/2019 18:00,9.602
5/22/2019 17:00,3.69
5/22/2019 16:00,7.962
5/22/2019 15:00,6.136
5/22/2019 14:00,0.94
5/22/2019 13:00,0.323
5/22/2019 12:00,0.323
5/22/2019 11:00,0
5/22/2019 10:00,15.625
5/22/2019 9:00,12.738
5/22/2019 8:00,20.838
5/22/2019 7:00,18.642
5/22/2019 6:00,25.801
5/22/2019 5:00,33.639
5/22/2019 4:00,25.905
5/22/2019 3:00,25.43
5/22/2019 2:00,19.643
5/22/2019 1:00,18.251
5/22/2019 0:00,19.689
5/21/2019 23:00,19.043
5/21/2019 22:00,23.698
5/21/2019 21:00,23.195
5/21/2019 20:00,19.717
5/21/2019 19:00,15.752
5/21/2019 18:00,9.985
5/21/2019 17:00,5.301
5/21/2019 16:00,4.839
5/21/2019 15:00,13.231
5/21/2019 14:00,11.097
5/21/2019 13:00,17.806
5/21/2019 12:00,23.276
5/21/2019 11:00,23.846
5/21/2019 10:00,24.428
5/21/2019 9:00,25.122
5/21/2019 8:00,35.654
5/21/2019 7:00,42.389
5/21/2019 6:00,36.6
5/21/2019 5:00,32.139
5/21/2019 4:00,31.615
5/21/2019 3:00,32.096
5/21/2019 2:00,30.852
5/21/2019 1:00,31.695
5/21/2019 0:00,31.48
5/20/2019 23:00,34.356
5/20/2019 22:00,32.731
5/20/2019 21:00,32.095
5/20/2019 20:00,32.006
5/20/2019 19:00,24.819
5/20/2019 18:00,6.334
5/20/2019 17:00,3.485
5/20/2019 16:00,2.541
5/20/2019 15:00,0
5/20/2019 14:00,0.021
5/20/2019 13:00,5.537
5/20/2019 12:00,6.848
5/20/2019 11:00,10.662
5/20/2019 10:00,10.022
5/20/2019 9:00,28.162
5/20/2019 8:00,37.089
5/20/2019 7:00,38.896
